filename,num_rows,num_cols,column_types
dataset_458.csv,200,5,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=stationary
dataset_459.csv,100,5,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=stationary
dataset_460.csv,300,20,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=stationary; col_5=stationary; col_6=stationary; col_7=stationary; col_8=stationary; col_9=stationary; col_10=stationary; col_11=nonstationary; col_12=stationary; col_13=stationary; col_14=stationary; col_15=stationary; col_16=nonstationary; col_17=stationary; col_18=nonstationary; col_19=nonstationary
dataset_461.csv,50,20,col_0=stationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary; col_5=stationary; col_6=stationary; col_7=nonstationary; col_8=stationary; col_9=stationary; col_10=nonstationary; col_11=stationary; col_12=stationary; col_13=nonstationary; col_14=nonstationary; col_15=nonstationary; col_16=nonstationary; col_17=nonstationary; col_18=nonstationary; col_19=nonstationary
dataset_462.csv,300,20,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=nonstationary; col_4=stationary; col_5=nonstationary; col_6=nonstationary; col_7=nonstationary; col_8=nonstationary; col_9=nonstationary; col_10=stationary; col_11=nonstationary; col_12=stationary; col_13=nonstationary; col_14=nonstationary; col_15=nonstationary; col_16=stationary; col_17=stationary; col_18=stationary; col_19=nonstationary
dataset_463.csv,50,5,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=nonstationary
dataset_464.csv,200,20,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=stationary; col_5=nonstationary; col_6=stationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary; col_10=nonstationary; col_11=nonstationary; col_12=nonstationary; col_13=nonstationary; col_14=nonstationary; col_15=nonstationary; col_16=stationary; col_17=nonstationary; col_18=stationary; col_19=nonstationary
dataset_465.csv,100,5,col_0=stationary; col_1=stationary; col_2=stationary; col_3=nonstationary; col_4=stationary
dataset_466.csv,50,5,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary
dataset_467.csv,100,5,col_0=stationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=stationary
dataset_468.csv,200,10,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=nonstationary; col_5=stationary; col_6=stationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary
dataset_469.csv,50,5,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=nonstationary; col_4=stationary
dataset_470.csv,200,5,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=stationary
dataset_471.csv,100,10,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=stationary; col_5=stationary; col_6=stationary; col_7=stationary; col_8=nonstationary; col_9=stationary
dataset_472.csv,100,20,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary; col_5=stationary; col_6=stationary; col_7=nonstationary; col_8=nonstationary; col_9=stationary; col_10=stationary; col_11=stationary; col_12=stationary; col_13=stationary; col_14=nonstationary; col_15=nonstationary; col_16=nonstationary; col_17=stationary; col_18=stationary; col_19=stationary
dataset_473.csv,300,10,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary
dataset_474.csv,300,10,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=nonstationary; col_5=nonstationary; col_6=nonstationary; col_7=stationary; col_8=stationary; col_9=stationary
dataset_475.csv,300,20,col_0=stationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=stationary; col_5=nonstationary; col_6=nonstationary; col_7=nonstationary; col_8=stationary; col_9=stationary; col_10=nonstationary; col_11=nonstationary; col_12=stationary; col_13=stationary; col_14=nonstationary; col_15=stationary; col_16=stationary; col_17=stationary; col_18=nonstationary; col_19=nonstationary
dataset_476.csv,300,5,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=stationary
dataset_477.csv,200,5,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=nonstationary
dataset_478.csv,100,20,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=nonstationary; col_9=stationary; col_10=nonstationary; col_11=stationary; col_12=stationary; col_13=nonstationary; col_14=nonstationary; col_15=nonstationary; col_16=stationary; col_17=nonstationary; col_18=nonstationary; col_19=stationary
dataset_479.csv,100,5,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=nonstationary
dataset_480.csv,300,20,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=nonstationary; col_5=nonstationary; col_6=nonstationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary; col_10=stationary; col_11=stationary; col_12=nonstationary; col_13=nonstationary; col_14=nonstationary; col_15=nonstationary; col_16=stationary; col_17=nonstationary; col_18=stationary; col_19=stationary
dataset_481.csv,100,20,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=stationary; col_8=stationary; col_9=stationary; col_10=stationary; col_11=stationary; col_12=nonstationary; col_13=stationary; col_14=stationary; col_15=nonstationary; col_16=nonstationary; col_17=stationary; col_18=nonstationary; col_19=nonstationary
dataset_482.csv,200,5,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary
dataset_483.csv,50,20,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=stationary; col_5=nonstationary; col_6=nonstationary; col_7=stationary; col_8=stationary; col_9=stationary; col_10=nonstationary; col_11=nonstationary; col_12=stationary; col_13=stationary; col_14=nonstationary; col_15=stationary; col_16=nonstationary; col_17=nonstationary; col_18=nonstationary; col_19=stationary
dataset_484.csv,300,10,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=stationary; col_5=stationary; col_6=stationary; col_7=nonstationary; col_8=nonstationary; col_9=nonstationary
dataset_485.csv,50,10,col_0=stationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=stationary; col_6=stationary; col_7=nonstationary; col_8=nonstationary; col_9=nonstationary
dataset_486.csv,100,20,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=nonstationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary; col_10=nonstationary; col_11=stationary; col_12=stationary; col_13=nonstationary; col_14=nonstationary; col_15=nonstationary; col_16=nonstationary; col_17=nonstationary; col_18=stationary; col_19=stationary
dataset_487.csv,100,5,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=stationary
dataset_488.csv,100,20,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=stationary; col_5=stationary; col_6=stationary; col_7=stationary; col_8=nonstationary; col_9=nonstationary; col_10=stationary; col_11=nonstationary; col_12=stationary; col_13=nonstationary; col_14=nonstationary; col_15=stationary; col_16=nonstationary; col_17=stationary; col_18=nonstationary; col_19=stationary
dataset_489.csv,200,10,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=nonstationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=nonstationary; col_9=stationary
dataset_490.csv,100,10,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=stationary; col_5=nonstationary; col_6=nonstationary; col_7=stationary; col_8=nonstationary; col_9=stationary
dataset_491.csv,300,5,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=nonstationary
dataset_492.csv,300,20,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=nonstationary; col_6=nonstationary; col_7=nonstationary; col_8=nonstationary; col_9=nonstationary; col_10=stationary; col_11=nonstationary; col_12=stationary; col_13=nonstationary; col_14=stationary; col_15=stationary; col_16=nonstationary; col_17=stationary; col_18=stationary; col_19=nonstationary
dataset_493.csv,50,20,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=nonstationary; col_9=nonstationary; col_10=nonstationary; col_11=nonstationary; col_12=stationary; col_13=nonstationary; col_14=stationary; col_15=nonstationary; col_16=stationary; col_17=stationary; col_18=nonstationary; col_19=stationary
dataset_494.csv,200,20,col_0=stationary; col_1=stationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary; col_5=stationary; col_6=nonstationary; col_7=stationary; col_8=nonstationary; col_9=nonstationary; col_10=stationary; col_11=stationary; col_12=nonstationary; col_13=stationary; col_14=stationary; col_15=stationary; col_16=nonstationary; col_17=nonstationary; col_18=nonstationary; col_19=nonstationary
dataset_495.csv,300,20,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=stationary; col_8=nonstationary; col_9=nonstationary; col_10=stationary; col_11=nonstationary; col_12=nonstationary; col_13=nonstationary; col_14=nonstationary; col_15=stationary; col_16=stationary; col_17=nonstationary; col_18=stationary; col_19=stationary
dataset_496.csv,100,20,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=stationary; col_8=nonstationary; col_9=nonstationary; col_10=stationary; col_11=stationary; col_12=stationary; col_13=stationary; col_14=nonstationary; col_15=nonstationary; col_16=nonstationary; col_17=nonstationary; col_18=stationary; col_19=nonstationary
dataset_497.csv,50,5,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=nonstationary
dataset_498.csv,300,10,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=stationary; col_6=nonstationary; col_7=stationary; col_8=nonstationary; col_9=nonstationary
dataset_499.csv,300,20,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=stationary; col_5=nonstationary; col_6=nonstationary; col_7=nonstationary; col_8=nonstationary; col_9=nonstationary; col_10=stationary; col_11=nonstationary; col_12=stationary; col_13=nonstationary; col_14=nonstationary; col_15=stationary; col_16=stationary; col_17=stationary; col_18=stationary; col_19=stationary
dataset_500.csv,100,10,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=stationary; col_5=stationary; col_6=stationary; col_7=nonstationary; col_8=nonstationary; col_9=nonstationary
dataset_501.csv,100,10,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=stationary; col_5=nonstationary; col_6=stationary; col_7=stationary; col_8=nonstationary; col_9=nonstationary
dataset_502.csv,50,20,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=stationary; col_9=stationary; col_10=nonstationary; col_11=nonstationary; col_12=nonstationary; col_13=stationary; col_14=stationary; col_15=nonstationary; col_16=stationary; col_17=nonstationary; col_18=nonstationary; col_19=nonstationary
dataset_503.csv,300,20,col_0=stationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=stationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=nonstationary; col_9=stationary; col_10=stationary; col_11=stationary; col_12=stationary; col_13=stationary; col_14=nonstationary; col_15=stationary; col_16=stationary; col_17=stationary; col_18=stationary; col_19=stationary
dataset_504.csv,100,20,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary; col_10=stationary; col_11=stationary; col_12=stationary; col_13=stationary; col_14=nonstationary; col_15=stationary; col_16=stationary; col_17=nonstationary; col_18=stationary; col_19=stationary
dataset_505.csv,200,20,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=stationary; col_9=stationary; col_10=stationary; col_11=nonstationary; col_12=nonstationary; col_13=stationary; col_14=nonstationary; col_15=nonstationary; col_16=stationary; col_17=stationary; col_18=stationary; col_19=stationary
dataset_506.csv,300,20,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=stationary; col_5=stationary; col_6=nonstationary; col_7=stationary; col_8=stationary; col_9=nonstationary; col_10=nonstationary; col_11=nonstationary; col_12=nonstationary; col_13=nonstationary; col_14=nonstationary; col_15=stationary; col_16=stationary; col_17=nonstationary; col_18=stationary; col_19=nonstationary
dataset_507.csv,50,20,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=stationary; col_5=stationary; col_6=stationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary; col_10=stationary; col_11=nonstationary; col_12=stationary; col_13=nonstationary; col_14=nonstationary; col_15=nonstationary; col_16=stationary; col_17=stationary; col_18=stationary; col_19=stationary
dataset_508.csv,200,10,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary; col_5=nonstationary; col_6=nonstationary; col_7=stationary; col_8=stationary; col_9=nonstationary
dataset_509.csv,100,5,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary
dataset_510.csv,300,5,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary
dataset_511.csv,100,20,col_0=stationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=nonstationary; col_5=nonstationary; col_6=nonstationary; col_7=stationary; col_8=stationary; col_9=stationary; col_10=nonstationary; col_11=nonstationary; col_12=stationary; col_13=stationary; col_14=nonstationary; col_15=stationary; col_16=nonstationary; col_17=stationary; col_18=nonstationary; col_19=nonstationary
dataset_512.csv,300,5,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary
dataset_513.csv,300,20,col_0=stationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=stationary; col_8=stationary; col_9=stationary; col_10=nonstationary; col_11=nonstationary; col_12=nonstationary; col_13=nonstationary; col_14=nonstationary; col_15=stationary; col_16=nonstationary; col_17=nonstationary; col_18=stationary; col_19=stationary
dataset_514.csv,300,10,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=stationary; col_5=nonstationary; col_6=stationary; col_7=stationary; col_8=nonstationary; col_9=nonstationary
dataset_515.csv,50,10,col_0=stationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary
dataset_516.csv,300,5,col_0=stationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=nonstationary
dataset_517.csv,50,20,col_0=stationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=nonstationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=stationary; col_9=stationary; col_10=stationary; col_11=nonstationary; col_12=stationary; col_13=stationary; col_14=nonstationary; col_15=nonstationary; col_16=stationary; col_17=stationary; col_18=stationary; col_19=nonstationary
dataset_518.csv,300,10,col_0=stationary; col_1=stationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=nonstationary; col_9=stationary
dataset_519.csv,200,5,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary
dataset_520.csv,50,20,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=nonstationary; col_9=nonstationary; col_10=nonstationary; col_11=nonstationary; col_12=stationary; col_13=stationary; col_14=stationary; col_15=stationary; col_16=stationary; col_17=nonstationary; col_18=stationary; col_19=nonstationary
dataset_521.csv,50,5,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=stationary
dataset_522.csv,50,20,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary; col_10=nonstationary; col_11=stationary; col_12=nonstationary; col_13=nonstationary; col_14=stationary; col_15=stationary; col_16=stationary; col_17=stationary; col_18=stationary; col_19=stationary
dataset_523.csv,50,5,col_0=stationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=stationary
dataset_524.csv,100,20,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary; col_5=stationary; col_6=nonstationary; col_7=stationary; col_8=nonstationary; col_9=nonstationary; col_10=stationary; col_11=stationary; col_12=stationary; col_13=nonstationary; col_14=nonstationary; col_15=nonstationary; col_16=stationary; col_17=stationary; col_18=nonstationary; col_19=stationary
dataset_525.csv,300,10,col_0=stationary; col_1=stationary; col_2=stationary; col_3=nonstationary; col_4=stationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary
dataset_526.csv,100,5,col_0=stationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary
dataset_527.csv,50,20,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=stationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=nonstationary; col_9=stationary; col_10=stationary; col_11=nonstationary; col_12=stationary; col_13=stationary; col_14=nonstationary; col_15=nonstationary; col_16=nonstationary; col_17=nonstationary; col_18=stationary; col_19=stationary
dataset_528.csv,50,5,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary
dataset_529.csv,300,5,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=stationary
dataset_530.csv,200,5,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=nonstationary
dataset_531.csv,300,5,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=stationary
dataset_532.csv,300,20,col_0=stationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=stationary; col_5=stationary; col_6=stationary; col_7=stationary; col_8=stationary; col_9=stationary; col_10=nonstationary; col_11=nonstationary; col_12=stationary; col_13=nonstationary; col_14=nonstationary; col_15=nonstationary; col_16=stationary; col_17=stationary; col_18=stationary; col_19=nonstationary
dataset_533.csv,50,5,col_0=stationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=nonstationary
dataset_534.csv,50,5,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=nonstationary; col_4=stationary
dataset_535.csv,200,5,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=nonstationary
dataset_536.csv,100,5,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=nonstationary
dataset_537.csv,100,10,col_0=stationary; col_1=stationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary
dataset_538.csv,50,20,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=stationary; col_5=nonstationary; col_6=stationary; col_7=stationary; col_8=nonstationary; col_9=nonstationary; col_10=stationary; col_11=stationary; col_12=stationary; col_13=stationary; col_14=stationary; col_15=stationary; col_16=stationary; col_17=stationary; col_18=stationary; col_19=nonstationary
dataset_539.csv,50,10,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=stationary; col_5=nonstationary; col_6=nonstationary; col_7=stationary; col_8=stationary; col_9=stationary
dataset_540.csv,200,5,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=nonstationary
dataset_541.csv,200,20,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=nonstationary; col_8=nonstationary; col_9=nonstationary; col_10=nonstationary; col_11=stationary; col_12=nonstationary; col_13=stationary; col_14=stationary; col_15=stationary; col_16=stationary; col_17=stationary; col_18=stationary; col_19=nonstationary
dataset_542.csv,100,10,col_0=stationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=stationary; col_5=nonstationary; col_6=stationary; col_7=stationary; col_8=nonstationary; col_9=nonstationary
dataset_543.csv,200,5,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=stationary
dataset_544.csv,100,10,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=stationary; col_8=nonstationary; col_9=stationary
dataset_545.csv,50,10,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=stationary; col_5=stationary; col_6=stationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary
dataset_546.csv,100,10,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary; col_5=nonstationary; col_6=nonstationary; col_7=stationary; col_8=stationary; col_9=stationary
dataset_547.csv,200,10,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=nonstationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=nonstationary; col_9=stationary
dataset_548.csv,100,5,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=nonstationary
dataset_549.csv,200,20,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=nonstationary; col_4=stationary; col_5=nonstationary; col_6=nonstationary; col_7=stationary; col_8=stationary; col_9=stationary; col_10=stationary; col_11=nonstationary; col_12=nonstationary; col_13=stationary; col_14=nonstationary; col_15=stationary; col_16=nonstationary; col_17=nonstationary; col_18=nonstationary; col_19=nonstationary
dataset_550.csv,50,5,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary
dataset_551.csv,50,20,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=stationary; col_5=nonstationary; col_6=nonstationary; col_7=stationary; col_8=nonstationary; col_9=stationary; col_10=nonstationary; col_11=stationary; col_12=stationary; col_13=stationary; col_14=stationary; col_15=nonstationary; col_16=nonstationary; col_17=stationary; col_18=nonstationary; col_19=nonstationary
dataset_552.csv,300,20,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=stationary; col_6=stationary; col_7=nonstationary; col_8=stationary; col_9=stationary; col_10=stationary; col_11=nonstationary; col_12=stationary; col_13=stationary; col_14=stationary; col_15=stationary; col_16=stationary; col_17=nonstationary; col_18=nonstationary; col_19=stationary
dataset_553.csv,300,20,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=stationary; col_8=stationary; col_9=stationary; col_10=stationary; col_11=stationary; col_12=stationary; col_13=stationary; col_14=stationary; col_15=stationary; col_16=nonstationary; col_17=stationary; col_18=nonstationary; col_19=nonstationary
dataset_554.csv,100,20,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=nonstationary; col_4=stationary; col_5=nonstationary; col_6=stationary; col_7=stationary; col_8=nonstationary; col_9=nonstationary; col_10=nonstationary; col_11=stationary; col_12=nonstationary; col_13=stationary; col_14=nonstationary; col_15=nonstationary; col_16=nonstationary; col_17=nonstationary; col_18=nonstationary; col_19=nonstationary
dataset_555.csv,50,20,col_0=stationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=stationary; col_5=nonstationary; col_6=stationary; col_7=nonstationary; col_8=stationary; col_9=stationary; col_10=stationary; col_11=nonstationary; col_12=nonstationary; col_13=stationary; col_14=nonstationary; col_15=nonstationary; col_16=nonstationary; col_17=stationary; col_18=stationary; col_19=nonstationary
dataset_556.csv,100,5,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=stationary
dataset_557.csv,300,10,col_0=stationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary
dataset_558.csv,200,10,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary; col_5=stationary; col_6=nonstationary; col_7=stationary; col_8=stationary; col_9=nonstationary
dataset_559.csv,100,10,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=stationary; col_5=nonstationary; col_6=stationary; col_7=nonstationary; col_8=nonstationary; col_9=stationary
dataset_560.csv,300,10,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary
dataset_561.csv,300,20,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=stationary; col_8=stationary; col_9=stationary; col_10=nonstationary; col_11=nonstationary; col_12=nonstationary; col_13=nonstationary; col_14=stationary; col_15=nonstationary; col_16=stationary; col_17=stationary; col_18=nonstationary; col_19=nonstationary
dataset_562.csv,50,10,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=nonstationary; col_6=nonstationary; col_7=nonstationary; col_8=nonstationary; col_9=stationary
dataset_563.csv,200,5,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary
dataset_564.csv,100,20,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=nonstationary; col_8=nonstationary; col_9=stationary; col_10=nonstationary; col_11=nonstationary; col_12=stationary; col_13=stationary; col_14=nonstationary; col_15=nonstationary; col_16=nonstationary; col_17=nonstationary; col_18=nonstationary; col_19=stationary
dataset_565.csv,50,10,col_0=stationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=stationary; col_5=stationary; col_6=stationary; col_7=stationary; col_8=nonstationary; col_9=stationary
dataset_566.csv,100,20,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=nonstationary; col_5=stationary; col_6=stationary; col_7=stationary; col_8=nonstationary; col_9=nonstationary; col_10=stationary; col_11=nonstationary; col_12=stationary; col_13=nonstationary; col_14=stationary; col_15=stationary; col_16=nonstationary; col_17=stationary; col_18=stationary; col_19=nonstationary
dataset_567.csv,50,20,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=nonstationary; col_5=stationary; col_6=nonstationary; col_7=stationary; col_8=nonstationary; col_9=stationary; col_10=stationary; col_11=stationary; col_12=nonstationary; col_13=stationary; col_14=nonstationary; col_15=stationary; col_16=nonstationary; col_17=stationary; col_18=nonstationary; col_19=nonstationary
dataset_568.csv,50,5,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=stationary
dataset_569.csv,200,10,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=nonstationary; col_9=nonstationary
dataset_570.csv,200,10,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=nonstationary; col_5=stationary; col_6=stationary; col_7=nonstationary; col_8=nonstationary; col_9=nonstationary
